,avg_reward,best_reward,episode,q_vals,avg_steps,best_steps
40,-1.0,-1,2000,-0.6545180082321167,12.1,22
41,-1.0,-1,2050,-0.6447567343711853,9.9,12
42,-1.0,-1,2100,-0.6378031969070435,20.1,24
43,-1.0,-1,2150,-0.6834757924079895,9.0,22
44,-1.0,-1,2200,-0.7230300307273865,13.1,26
45,-1.0,-1,2250,-0.7067717909812927,11.9,13
46,-1.0,-1,2300,-0.7362725138664246,18.4,22
47,-1.0,-1,2350,-0.7322058081626892,7.6,22
48,-1.0,-1,2400,-0.7569641470909119,20.8,24
49,-1.0,-1,2450,-0.7586618065834045,20.5,22
50,-1.0,-1,2500,-0.8238393068313599,8.0,17
51,-1.0,-1,2550,-0.7800938487052917,21.3,29
52,-1.0,-1,2600,-0.821363627910614,20.6,23
53,-1.0,-1,2650,-0.8227924108505249,18.2,23
54,-1.0,-1,2700,-0.8079062104225159,17.4,22
55,-1.0,-1,2750,-0.7986841201782227,13.0,24
56,-1.0,-1,2800,-0.8385142683982849,8.0,26
57,-1.0,-1,2850,-0.814132809638977,9.6,13
58,-1.0,-1,2900,-0.8327978253364563,12.8,15
59,-1.0,-1,2950,-0.8166336417198181,10.8,22
60,-1.0,-1,3000,-0.8264666795730591,6.0,6
61,-1.0,-1,3050,-0.8305315375328064,18.4,22
62,-1.0,-1,3100,-0.8376713991165161,19.5,23
63,-1.0,-1,3150,-0.8472478985786438,20.0,24
64,-1.0,-1,3200,-0.8395394682884216,20.4,25
65,-1.0,-1,3250,-0.8328002095222473,18.5,20
66,-1.0,-1,3300,-0.8433107137680054,18.6,21
67,-1.0,-1,3350,-0.8481951951980591,22.4,25
68,-1.0,-1,3400,-0.8313549160957336,9.2,13
69,-1.0,-1,3450,-0.8278076648712158,6.0,6
70,-1.0,-1,3500,-0.8477213978767395,16.1,18
71,-1.0,-1,3550,-0.8629714250564575,8.0,15
72,-1.0,-1,3600,-0.8365436792373657,6.3,7
73,-1.0,-1,3650,-0.8519513607025146,7.7,23
74,-1.0,-1,3700,-0.8541548848152161,8.6,19
75,-1.0,-1,3750,-0.8488512635231018,12.8,19
76,-1.0,-1,3800,-0.8740670084953308,6.0,6
77,-1.0,-1,3850,-0.861059844493866,6.7,13
78,-1.0,-1,3900,-0.8593459725379944,11.6,20
79,-1.0,-1,3950,-0.8742051124572754,18.5,22
80,-1.0,-1,4000,-0.8817377686500549,11.4,22
81,-1.0,-1,4050,-0.8671010136604309,14.4,21
82,-1.0,-1,4100,-0.8929498195648193,17.9,24
83,-1.0,-1,4150,-0.8746721744537354,12.9,18
84,-1.0,-1,4200,-0.8690058588981628,14.3,22
85,-1.0,-1,4250,-0.8835870027542114,7.0,7
86,-1.0,-1,4300,-0.8832602500915527,20.0,22
87,-1.0,-1,4350,-0.8904425501823425,17.7,24
88,-1.0,-1,4400,-0.8876849412918091,7.0,7
89,-1.0,-1,4450,-0.8906334638595581,6.0,6
90,-1.0,-1,4500,-0.8828854560852051,6.0,6
91,-1.0,-1,4550,-0.8868269920349121,14.7,24
92,-1.0,-1,4600,-0.46900424361228943,6.0,6
93,-1.0,-1,4650,0.10020101070404053,6.0,6
94,-1.0,-1,4700,-0.0005672150291502476,6.0,6
95,-1.0,-1,4750,-0.4934096336364746,6.0,6
96,-1.0,-1,4800,-0.5668244957923889,6.0,6
97,-1.0,-1,4850,-0.34641364216804504,6.0,6
98,-1.0,-1,4900,-0.9263981580734253,6.0,6
99,-1.0,-1,4950,-1.0332636833190918,6.0,6
100,-1.0,-1,5000,-0.8494440913200378,6.0,6
101,-1.0,-1,5050,-0.7578669786453247,6.0,6
102,-1.0,-1,5100,-0.70001620054245,6.0,6
103,-1.0,-1,5150,-0.603049635887146,6.0,6
104,-1.0,-1,5200,-0.8104771375656128,6.0,6
105,-1.0,-1,5250,-0.7582495808601379,6.0,6
106,-1.0,-1,5300,-0.8526729941368103,6.0,6
107,-1.0,-1,5350,-0.7063065767288208,6.0,6
108,-1.0,-1,5400,-0.8756942749023438,6.0,6
109,-1.0,-1,5450,-0.7389358878135681,6.0,6
110,-1.0,-1,5500,-0.5531492829322815,6.0,6
111,-1.0,-1,5550,-0.5970532894134521,6.0,6
112,-1.0,-1,5600,-0.32821571826934814,6.0,6
113,-1.0,-1,5650,-0.6491718888282776,6.0,6
114,-1.0,-1,5700,-0.7821280360221863,6.0,6
115,-1.0,-1,5750,-0.7305384278297424,6.0,6
116,-1.0,-1,5800,-0.32913243770599365,6.0,6
117,-1.0,-1,5850,-0.08958790451288223,6.0,6
118,-1.0,-1,5900,-0.6723454594612122,6.0,6
119,-1.0,-1,5950,-0.0418606661260128,6.0,6
120,-1.0,-1,6000,-0.3100966215133667,6.0,6
121,-1.0,-1,6050,-0.561855673789978,6.0,6
122,-1.0,-1,6100,-0.6433871388435364,6.0,6
123,-1.0,-1,6150,-0.3159826099872589,6.0,6
124,-1.0,-1,6200,-0.5638879537582397,6.0,6
125,-1.0,-1,6250,-0.533881664276123,6.0,6
126,-1.0,-1,6300,-0.6508277058601379,6.0,6
127,-1.0,-1,6350,-0.416696697473526,6.0,6
128,-1.0,-1,6400,-0.22083015739917755,6.0,6
129,-1.0,-1,6450,-0.41570010781288147,6.0,6
130,-1.0,-1,6500,-0.7945083379745483,6.0,6
131,-1.0,-1,6550,-0.8034387826919556,6.0,6
132,-1.0,-1,6600,-0.8463551998138428,6.0,6
133,-1.0,-1,6650,-0.6001823544502258,6.0,6
134,-1.0,-1,6700,-0.6512287259101868,6.0,6
135,-1.0,-1,6750,-0.6454356908798218,6.0,6
136,-1.0,-1,6800,-0.6447785496711731,6.0,6
137,-1.0,-1,6850,-0.5905101895332336,6.0,6
138,-1.0,-1,6900,-0.6799098253250122,6.0,6
139,-1.0,-1,6950,-0.6220799088478088,6.0,6
140,-1.0,-1,7000,-0.6318181157112122,6.0,6
141,-1.0,-1,7050,-0.5706947445869446,6.0,6
142,-1.0,-1,7100,-0.619059145450592,6.0,6
143,-1.0,-1,7150,-0.7009097337722778,7.0,7
144,-1.0,-1,7200,-0.6289137005805969,6.0,6
