,avg_reward,best_reward,episode,q_vals,avg_steps,best_steps
170,-1.0,-1,8500,-0.8986961841583252,6.0,6
171,-1.0,-1,8550,-0.8970462679862976,21.0,27
172,-1.0,-1,8600,-0.8960237503051758,17.2,22
173,-1.0,-1,8650,-0.8932721018791199,8.1,13
174,-1.0,-1,8700,-0.8938273787498474,7.0,7
175,-1.0,-1,8750,-0.8964205980300903,8.1,13
176,-1.0,-1,8800,-0.9018802642822266,23.1,29
177,-1.0,-1,8850,-0.9031532406806946,22.6,24
178,-1.0,-1,8900,-0.9053438901901245,18.6,21
179,-1.0,-1,8950,-0.8978911638259888,17.1,21
180,-1.0,-1,9000,-0.8982259631156921,22.3,23
181,-1.0,-1,9050,-0.8929359912872314,14.8,23
182,-1.0,-1,9100,-0.9024765491485596,6.0,6
183,-1.0,-1,9150,-0.8994035124778748,6.0,6
184,-1.0,-1,9200,-0.908751368522644,11.6,26
185,-1.0,-1,9250,-0.8986185193061829,13.2,22
186,-1.0,-1,9300,-0.9058531522750854,9.4,23
187,-1.0,-1,9350,-0.9139689803123474,10.0,10
188,-1.0,-1,9400,-0.9157086610794067,17.0,22
189,-1.0,-1,9450,-0.906843364238739,13.6,22
190,-1.0,-1,9500,-0.905076265335083,6.0,6
191,-1.0,-1,9550,-0.9108602404594421,12.4,22
192,-1.0,-1,9600,-0.9054527878761292,6.0,6
193,-1.0,-1,9650,-0.9136132001876831,21.8,25
194,-1.0,-1,9700,-0.9038887619972229,16.1,22
195,-1.0,-1,9750,-0.9015735983848572,20.3,33
196,-1.0,-1,9800,-0.9061562418937683,9.5,10
197,-1.0,-1,9850,-0.9062867760658264,10.9,18
198,-1.0,-1,9900,-0.8986513614654541,6.0,6
199,-1.0,-1,9950,-0.8998035192489624,9.0,9
200,-1.0,-1,10000,-0.9001352787017822,10.2,12
201,-1.0,-1,10050,-0.8974661827087402,6.0,6
202,-1.0,-1,10100,-0.8976951837539673,6.0,6
203,-1.0,-1,10150,-0.8968439102172852,23.9,29
204,-1.0,-1,10200,-0.890567421913147,21.4,23
205,-1.0,-1,10250,-0.8968756794929504,17.4,22
206,-1.0,-1,10300,-0.8873250484466553,11.2,22
207,-1.0,-1,10350,-0.8978611826896667,7.8,24
208,-1.0,-1,10400,-0.8891468048095703,17.6,26
209,-1.0,-1,10450,-0.8908229470252991,22.1,24
210,-1.0,-1,10500,-0.901009202003479,6.0,6
211,-1.0,-1,10550,-0.906529426574707,22.0,22
212,-1.0,-1,10600,-0.8964473009109497,12.7,25
213,-1.0,-1,10650,-0.8993421196937561,13.7,22
214,-1.0,-1,10700,-0.9107867479324341,12.3,13
215,-1.0,-1,10750,-0.9041531085968018,6.1,7
216,-1.0,-1,10800,-0.9050023555755615,13.2,22
217,-1.0,-1,10850,-0.8930650353431702,6.0,6
218,-1.0,-1,10900,-0.9035406708717346,19.9,25
219,-1.0,-1,10950,-0.9001553058624268,8.1,13
220,-1.0,-1,11000,-0.9063186049461365,21.6,24
221,-1.0,-1,11050,-0.917020857334137,21.7,23
222,-1.0,-1,11100,-0.9068394303321838,17.1,22
223,-1.0,-1,11150,-0.9055121541023254,16.3,18
224,-1.0,-1,11200,-0.9097153544425964,16.5,24
225,-1.0,-1,11250,-0.9114048480987549,19.0,24
226,-1.0,-1,11300,-0.9072324633598328,10.8,22
227,-1.0,-1,11350,-0.906416654586792,10.2,11
228,-1.0,-1,11400,-0.9031400680541992,15.5,22
229,-1.0,-1,11450,-0.9019126296043396,22.5,25
230,-1.0,-1,11500,-0.9074086546897888,16.7,23
231,-1.0,-1,11550,-0.9057328104972839,10.0,10
232,-1.0,-1,11600,-0.9139969944953918,21.1,25
233,-1.0,-1,11650,-0.9162145853042603,13.9,22
234,-1.0,-1,11700,-0.9117318987846375,16.9,24
235,-1.0,-1,11750,-0.9092470407485962,12.4,21
236,-1.0,-1,11800,-0.912015438079834,20.9,25
237,-1.0,-1,11850,-0.9064469933509827,6.0,6
238,-1.0,-1,11900,-0.907162606716156,7.6,22
239,-1.0,-1,11950,-0.9106073379516602,13.7,27
240,-1.0,-1,12000,-0.9138697981834412,9.6,11
241,-1.0,-1,12050,-0.9129403829574585,10.2,13
242,-1.0,-1,12100,-0.9064790606498718,10.5,19
243,-1.0,-1,12150,-0.907903790473938,14.4,25
244,-1.0,-1,12200,-0.9115139842033386,23.8,26
245,-1.0,-1,12250,-0.9086117148399353,16.9,21
246,-1.0,-1,12300,-0.9086189866065979,18.4,22
247,-1.0,-1,12350,-0.912876307964325,6.7,13
248,-1.0,-1,12400,-0.9075007438659668,9.6,10
249,-1.0,-1,12450,-0.9051211476325989,10.6,16
250,-1.0,-1,12500,-0.9080058932304382,7.0,7
251,-1.0,-1,12550,-0.9093195796012878,11.6,15
252,-1.0,-1,12600,-0.9116932153701782,6.0,6
253,-1.0,-1,12650,-0.906623125076294,8.1,13
254,-1.0,-1,12700,-0.9099310040473938,20.6,23
255,-1.0,-1,12750,-0.9116941094398499,17.8,22
256,-1.0,-1,12800,-0.9065403938293457,20.5,25
257,-1.0,-1,12850,-0.9007174372673035,20.1,25
258,-1.0,-1,12900,-0.9021608829498291,6.0,6
259,-1.0,-1,12950,-0.9052738547325134,6.0,6
260,-1.0,-1,13000,-0.904158890247345,16.6,22
261,-1.0,-1,13050,-0.9121116995811462,8.1,13
262,-1.0,-1,13100,-0.9084183573722839,6.0,6
263,-1.0,-1,13150,-0.9042544364929199,21.2,24
264,-1.0,-1,13200,-0.9065994024276733,8.1,13
265,-1.0,-1,13250,-0.908727765083313,21.7,23
266,-1.0,-1,13300,-0.9051789045333862,17.6,23
267,-1.0,-1,13350,-0.9012845158576965,6.0,6
268,-1.0,-1,13400,-0.897022008895874,15.0,22
269,-1.0,-1,13450,-0.9004558324813843,6.0,6
270,-1.0,-1,13500,-0.8956767916679382,10.5,11
271,-1.0,-1,13550,-0.8986059427261353,12.6,13
272,-1.0,-1,13600,-0.8926807045936584,9.2,17
273,-1.0,-1,13650,-0.893244206905365,6.0,6
274,-1.0,-1,13700,-0.9023082256317139,19.5,22
275,-1.0,-1,13750,-0.9077051877975464,20.4,22
276,-1.0,-1,13800,-0.9030270576477051,24.4,30
277,-1.0,-1,13850,-0.9052976369857788,17.3,22
278,-1.0,-1,13900,-0.9120821952819824,21.2,24
279,-1.0,-1,13950,-0.9057157039642334,10.3,11
280,-1.0,-1,14000,-0.8919003009796143,11.5,23
281,-1.0,-1,14050,-0.9003598690032959,19.4,24
282,-1.0,-1,14100,-0.906566321849823,23.4,29
283,-1.0,-1,14150,-0.9003824591636658,19.2,22
284,-1.0,-1,14200,-0.9070348143577576,15.1,24
285,-1.0,-1,14250,-0.906648576259613,20.8,25
286,-1.0,-1,14300,-0.8946418762207031,12.5,13
287,-1.0,-1,14350,-0.8920186758041382,7.0,7
288,-1.0,-1,14400,-0.8923932313919067,21.9,25
289,-1.0,-1,14450,-0.9057016968727112,13.6,23
290,-1.0,-1,14500,-0.8833591938018799,12.6,15
291,-1.0,-1,14550,-0.8925230503082275,21.1,23
292,-1.0,-1,14600,-0.8893358707427979,22.3,24
293,-1.0,-1,14650,-0.8837167024612427,22.3,23
294,-1.0,-1,14700,-0.8968647122383118,20.2,24
295,-1.0,-1,14750,-0.8892940878868103,15.3,22
296,-1.0,-1,14800,-0.8910166621208191,21.9,23
297,-1.0,-1,14850,-0.8781072497367859,17.8,22
298,-1.0,-1,14900,-0.893062949180603,14.9,23
299,-1.0,-1,14950,-0.8767004609107971,18.0,23
300,-1.0,-1,15000,-0.8856943845748901,24.9,29
301,-1.0,-1,15050,-0.8632288575172424,16.9,18
302,-1.0,-1,15100,-0.890954852104187,23.6,26
303,-1.0,-1,15150,-0.878169596195221,18.7,21
304,-1.0,-1,15200,-0.8844515681266785,16.6,22
305,-1.0,-1,15250,-0.8890814781188965,22.7,24
306,-1.0,-1,15300,-0.8904253244400024,20.2,23
307,-1.0,-1,15350,-0.8680840134620667,14.3,29
308,-1.0,-1,15400,-0.8704806566238403,16.0,22
309,-1.0,-1,15450,-0.8703730702400208,15.7,20
310,-1.0,-1,15500,-0.8862304091453552,15.6,16
311,-1.0,-1,15550,-0.8595994114875793,7.4,11
312,-1.0,-1,15600,-0.8838729858398438,16.3,22
313,-1.0,-1,15650,-0.88697749376297,9.3,10
314,-1.0,-1,15700,-0.8472799062728882,9.5,20
315,-1.0,-1,15750,-0.8660464882850647,12.4,22
316,-1.0,-1,15800,-0.8651412129402161,15.4,17
317,-1.0,-1,15850,-0.8596211671829224,21.5,26
318,-1.0,-1,15900,-0.8526856303215027,15.4,23
319,-1.0,-1,15950,-0.8392621874809265,22.9,25
320,-1.0,-1,16000,-0.8275153636932373,9.8,10
321,-1.0,-1,16050,-0.8493981957435608,10.0,10
322,-1.0,-1,16100,-0.8659762740135193,6.0,6
323,-1.0,-1,16150,-0.8534109592437744,20.4,22
324,-1.0,-1,16200,-0.8122063875198364,14.4,20
325,-1.0,-1,16250,-0.8326224684715271,22.4,24
326,-1.0,-1,16300,-0.8567045331001282,16.3,23
327,-1.0,-1,16350,-0.8564615845680237,18.7,23
328,-0.9,0,16400,-0.8596283197402954,21.6,37
329,-1.0,-1,16450,-0.8257642984390259,12.0,15
330,-1.0,-1,16500,-0.8470719456672668,18.8,25
331,-1.0,-1,16550,-0.8386432528495789,23.3,29
332,-1.0,-1,16600,-0.8382550477981567,7.0,7
333,-1.0,-1,16650,-0.7945953607559204,15.0,15
334,-1.0,-1,16700,-0.8532968163490295,9.8,10
335,-1.0,-1,16750,-0.8104609251022339,21.0,22
336,-1.0,-1,16800,-0.816503643989563,12.0,21
337,-1.0,-1,16850,-0.833894670009613,18.7,22
338,-1.0,-1,16900,-0.8373615741729736,21.3,27
339,-1.0,-1,16950,-0.8250174522399902,18.5,24
340,-1.0,-1,17000,-0.8366092443466187,9.5,13
341,-1.0,-1,17050,-0.8300882577896118,7.0,7
342,-1.0,-1,17100,-0.8272889256477356,13.1,18
343,-1.0,-1,17150,-0.7986606359481812,9.7,22
344,-1.0,-1,17200,-0.8290150165557861,15.4,23
345,-1.0,-1,17250,-0.8264515995979309,6.0,6
346,-1.0,-1,17300,-0.8182675242424011,6.0,6
347,-1.0,-1,17350,-0.7950924038887024,6.3,7
348,-1.0,-1,17400,-0.7669017314910889,6.0,6
349,-1.0,-1,17450,-0.7991467714309692,16.8,20
350,-1.0,-1,17500,-0.7745492458343506,19.4,23
351,-1.0,-1,17550,-0.767622709274292,6.0,6
352,-1.0,-1,17600,-0.8150647282600403,6.0,6
353,-1.0,-1,17650,-0.7177994847297668,9.8,17
354,-1.0,-1,17700,-0.7671844363212585,12.9,22
355,-1.0,-1,17750,-0.7672374248504639,6.0,6
356,-1.0,-1,17800,-0.7685572504997253,12.0,12
357,-1.0,-1,17850,-0.8290446400642395,16.4,22
358,-1.0,-1,17900,-0.754152238368988,8.1,13
359,-1.0,-1,17950,-0.7343317866325378,17.3,24
360,-1.0,-1,18000,-0.749687135219574,19.5,28
361,-1.0,-1,18050,-0.8217639327049255,21.6,23
362,-1.0,-1,18100,-0.7903022170066833,21.4,29
363,-1.0,-1,18150,-0.7501783967018127,17.9,21
364,-1.0,-1,18200,-0.777450442314148,6.9,15
365,-1.0,-1,18250,-0.7523958683013916,15.0,19
366,-1.0,-1,18300,-0.7751563191413879,12.4,26
367,-1.0,-1,18350,-0.7866838574409485,21.6,22
368,-1.0,-1,18400,-0.7969024181365967,6.4,7
369,-1.0,-1,18450,-0.7657998204231262,18.3,26
370,-1.0,-1,18500,-0.7765986323356628,15.2,20
371,-1.0,-1,18550,-0.7473751902580261,24.8,29
372,-1.0,-1,18600,-0.8150247931480408,10.6,22
373,-1.0,-1,18650,-0.8182812333106995,6.0,6
374,-1.0,-1,18700,-0.8199411630630493,6.0,6
375,-1.0,-1,18750,-0.7942913174629211,22.0,22
376,-1.0,-1,18800,-0.8088243007659912,19.4,21
377,-1.0,-1,18850,-0.8103904128074646,22.3,24
378,-1.0,-1,18900,-0.8017556667327881,23.2,25
379,-1.0,-1,18950,-0.8183113932609558,8.5,17
380,-1.0,-1,19000,-0.8361268043518066,23.4,25
381,-1.0,-1,19050,-0.7796863317489624,20.8,24
382,-1.0,-1,19100,-0.8138102293014526,7.0,7
383,-1.0,-1,19150,-0.7936903834342957,22.8,25
384,-1.0,-1,19200,-0.784818708896637,17.9,22
385,-1.0,-1,19250,-0.7864139080047607,21.4,23
386,-1.0,-1,19300,-0.7336235046386719,14.8,24
387,-1.0,-1,19350,-0.6767357587814331,21.0,23
388,-1.0,-1,19400,-0.7660806179046631,21.7,22
389,-1.0,-1,19450,-0.759681224822998,22.5,25
390,-1.0,-1,19500,-0.7485605478286743,10.6,22
391,-1.0,-1,19550,-0.7691590189933777,20.0,23
392,-1.0,-1,19600,-0.771830677986145,19.5,22
393,-1.0,-1,19650,-0.7099005579948425,21.5,27
394,-1.0,-1,19700,-0.7107231020927429,21.9,25
395,-1.0,-1,19750,-0.7381959557533264,22.8,31
396,-1.0,-1,19800,-0.7180870771408081,14.4,30
397,-1.0,-1,19850,-0.7525231838226318,22.3,23
398,-1.0,-1,19900,-0.7034997940063477,21.1,24
399,-1.0,-1,19950,-0.6753528118133545,19.8,22
400,-1.0,-1,20000,-0.755145788192749,21.4,24
401,-1.0,-1,20050,-0.7981546521186829,6.0,6
402,-1.0,-1,20100,-0.7738078832626343,20.0,24
403,-1.0,-1,20150,-0.8283791542053223,12.2,23
404,-1.0,-1,20200,-0.7830078601837158,7.4,13
405,-1.0,-1,20250,-0.8073991537094116,22.4,23
406,-1.0,-1,20300,-0.8141705393791199,14.8,21
407,-1.0,-1,20350,-0.8171549439430237,15.2,22
408,-1.0,-1,20400,-0.796563446521759,6.0,6
409,-1.0,-1,20450,-0.8079302310943604,8.1,13
410,-1.0,-1,20500,-0.8011322617530823,20.2,25
411,-1.0,-1,20550,-0.8026146292686462,7.6,22
412,-1.0,-1,20600,-0.7862541675567627,6.0,6
413,-1.0,-1,20650,-0.8143704533576965,18.5,25
414,-1.0,-1,20700,-0.767437756061554,22.6,25
415,-1.0,-1,20750,-0.7474091053009033,10.0,10
416,-1.0,-1,20800,-0.8054961562156677,17.4,22
417,-1.0,-1,20850,-0.8125826716423035,6.0,6
418,-1.0,-1,20900,-0.8440991640090942,17.5,22
419,-1.0,-1,20950,-0.8454145193099976,16.5,34
420,-1.0,-1,21000,-0.7824258804321289,15.0,21
421,-1.0,-1,21050,-0.8225867748260498,14.1,18
422,-1.0,-1,21100,-0.8151112198829651,13.6,24
423,-1.0,-1,21150,-0.8269433379173279,15.2,25
424,-1.0,-1,21200,-0.8117505311965942,6.0,6
425,-1.0,-1,21250,-0.8248872756958008,19.3,23
426,-1.0,-1,21300,-0.781914472579956,22.1,25
427,-1.0,-1,21350,-0.8494472503662109,6.0,6
428,-1.0,-1,21400,-0.7774011492729187,6.0,6
429,-1.0,-1,21450,-0.822523832321167,13.5,19
430,-1.0,-1,21500,-0.7798457145690918,19.0,25
431,-1.0,-1,21550,-0.8408355116844177,6.0,6
432,-1.0,-1,21600,-0.8435077667236328,12.1,18
433,-1.0,-1,21650,-0.846991240978241,18.4,29
434,-1.0,-1,21700,-0.8475922346115112,20.7,22
435,-1.0,-1,21750,-0.8449578285217285,16.6,22
436,-1.0,-1,21800,-0.8607186079025269,22.6,25
437,-1.0,-1,21850,-0.8634557723999023,21.5,25
438,-1.0,-1,21900,-0.8573046326637268,19.5,23
439,-1.0,-1,21950,-0.860537052154541,18.6,22
440,-1.0,-1,22000,-0.8696768879890442,6.0,6
441,-1.0,-1,22050,-0.8680799603462219,6.0,6
442,-1.0,-1,22100,-0.8560465574264526,6.0,6
443,-1.0,-1,22150,-0.8605799078941345,19.7,22
444,-1.0,-1,22200,-0.8644875884056091,6.0,6
445,-1.0,-1,22250,-0.8696913719177246,10.8,12
446,-1.0,-1,22300,-0.8637022972106934,11.7,18
447,-1.0,-1,22350,-0.8692594170570374,17.0,22
448,-1.0,-1,22400,-0.863451361656189,19.8,25
449,-1.0,-1,22450,-0.8652148842811584,15.5,19
450,-1.0,-1,22500,-0.8615487813949585,10.6,19
451,-1.0,-1,22550,-0.8687483072280884,9.6,12
452,-1.0,-1,22600,-0.8736249208450317,20.5,23
453,-1.0,-1,22650,-0.8641570210456848,21.2,24
454,-1.0,-1,22700,-0.8721878528594971,20.8,24
455,-1.0,-1,22750,-0.872124433517456,22.4,25
456,-1.0,-1,22800,-0.8766416907310486,20.4,26
457,-1.0,-1,22850,-0.8782579302787781,13.1,19
458,-1.0,-1,22900,-0.8802486658096313,22.0,23
459,-1.0,-1,22950,-0.8866593837738037,22.8,26
460,-1.0,-1,23000,-0.8912712931632996,11.3,25
461,-1.0,-1,23050,-0.8837684392929077,6.5,7
462,-1.0,-1,23100,-0.8893426060676575,19.6,22
463,-1.0,-1,23150,-0.8874160051345825,12.1,22
464,-1.0,-1,23200,-0.8842248320579529,17.5,22
465,-1.0,-1,23250,-0.8885339498519897,22.8,26
466,-1.0,-1,23300,-0.8880916237831116,9.2,22
467,-1.0,-1,23350,-0.888181209564209,19.9,24
468,-1.0,-1,23400,-0.8843734860420227,8.8,21
469,-1.0,-1,23450,-0.8899433612823486,24.2,25
470,-1.0,-1,23500,-0.8923244476318359,21.7,25
471,-1.0,-1,23550,-0.893099844455719,23.1,26
472,-1.0,-1,23600,-0.8947694897651672,23.5,25
473,-1.0,-1,23650,-0.8958341479301453,22.6,24
474,-1.0,-1,23700,-0.8891466856002808,6.0,6
475,-1.0,-1,23750,-0.8907816410064697,11.7,25
476,-1.0,-1,23800,-0.8799130320549011,13.3,21
477,-1.0,-1,23850,-0.879876971244812,7.0,7
478,-1.0,-1,23900,-0.884685754776001,18.2,23
479,-1.0,-1,23950,-0.8798412084579468,21.6,23
480,-1.0,-1,24000,-0.8787065148353577,13.8,21
481,-1.0,-1,24050,-0.8818841576576233,22.1,23
482,-1.0,-1,24100,-0.8788062334060669,22.0,22
