,avg_reward,best_reward,episode,q_vals,avg_steps,best_steps
71,-1.0,-1,3550,-0.9051136374473572,14.9,22
72,-1.0,-1,3600,-0.9236423373222351,11.1,22
73,-1.0,-1,3650,-0.9079567193984985,6.0,6
74,-1.0,-1,3700,-0.9069989323616028,5.0,5
75,-1.0,-1,3750,-0.907673716545105,5.0,5
76,-1.0,-1,3800,-0.9172921776771545,5.0,5
77,-1.0,-1,3850,-0.8955559730529785,5.0,5
78,-1.0,-1,3900,-0.9088179469108582,5.0,5
79,-1.0,-1,3950,-0.9070862531661987,20.5,26
80,-1.0,-1,4000,-0.9053108096122742,19.8,26
81,-1.0,-1,4050,-0.9108432531356812,11.2,22
82,-1.0,-1,4100,-0.9047711491584778,10.1,20
83,-1.0,-1,4150,-0.9119052886962891,14.4,24
84,-1.0,-1,4200,-0.9108161330223083,20.1,24
85,-1.0,-1,4250,-0.9098479151725769,14.9,26
86,-1.0,-1,4300,-0.9010119438171387,5.0,5
87,-1.0,-1,4350,-0.902031660079956,17.0,24
88,-1.0,-1,4400,-0.8992407321929932,6.9,24
89,-1.0,-1,4450,-0.898747980594635,14.1,26
90,-1.0,-1,4500,-0.9054360389709473,15.8,22
91,-1.0,-1,4550,-0.9107990264892578,20.5,23
92,-1.0,-1,4600,-0.894493043422699,10.3,22
93,-1.0,-1,4650,-0.9044499397277832,5.0,5
94,-1.0,-1,4700,-0.895096480846405,13.0,14
95,-1.0,-1,4750,-0.8911363482475281,5.0,5
96,-1.0,-1,4800,-0.8935332894325256,17.1,25
97,-1.0,-1,4850,-0.8898850083351135,6.6,7
98,-1.0,-1,4900,-0.8954818844795227,8.8,25
99,-1.0,-1,4950,-0.8920896053314209,5.0,5
100,-1.0,-1,5000,-0.8861086964607239,5.0,5
101,-1.0,-1,5050,-0.8975447416305542,10.3,22
102,-1.0,-1,5100,-0.8811249136924744,13.6,18
103,-1.0,-1,5150,-0.8794587254524231,15.1,22
104,-1.0,-1,5200,-0.8940958380699158,22.4,27
105,-1.0,-1,5250,-0.8819858431816101,7.0,15
106,-1.0,-1,5300,-0.8789697885513306,7.6,9
107,-1.0,-1,5350,-0.8893803954124451,11.8,22
108,-1.0,-1,5400,-0.8861083984375,22.7,25
109,-1.0,-1,5450,-0.8910176157951355,21.4,29
110,-1.0,-1,5500,-0.8747817873954773,15.3,24
111,-1.0,-1,5550,-0.8791570067405701,15.4,24
112,-1.0,-1,5600,-0.8830111026763916,20.9,28
113,-1.0,-1,5650,-0.8773680329322815,11.8,15
114,-1.0,-1,5700,-0.8908277750015259,22.6,27
115,-1.0,-1,5750,-0.8865626454353333,17.9,24
116,-1.0,-1,5800,-0.8743419051170349,10.9,15
117,-1.0,-1,5850,-0.8739163279533386,22.5,27
118,-1.0,-1,5900,-0.86883944272995,15.0,15
119,-1.0,-1,5950,-0.8647881150245667,23.1,31
120,-1.0,-1,6000,-0.8761199712753296,17.1,24
121,-1.0,-1,6050,-0.8795632719993591,8.0,17
122,-1.0,-1,6100,-0.8893114924430847,18.6,25
123,-1.0,-1,6150,-0.8862840533256531,18.7,22
124,-1.0,-1,6200,-0.891840934753418,16.0,23
125,-1.0,-1,6250,-0.885911762714386,18.7,24
126,-1.0,-1,6300,-0.8803413510322571,5.0,5
127,-1.0,-1,6350,-0.8882207870483398,6.3,18
128,-1.0,-1,6400,-0.8928348422050476,18.2,25
129,-1.0,-1,6450,-0.8796482086181641,19.3,24
130,-1.0,-1,6500,-0.8699648976325989,5.0,5
131,-0.9,0,6550,-0.8778215646743774,17.9,37
132,-1.0,-1,6600,-0.8780347108840942,24.5,27
133,-1.0,-1,6650,-0.880548357963562,15.2,25
134,-1.0,-1,6700,-0.8735198378562927,13.9,29
135,-1.0,-1,6750,-0.8648053407669067,22.7,26
136,-1.0,-1,6800,-0.8638082146644592,13.8,25
137,-1.0,-1,6850,-0.8662800192832947,18.7,23
138,-1.0,-1,6900,-0.8601934909820557,14.5,29
139,-1.0,-1,6950,-0.8666712045669556,9.4,13
140,-1.0,-1,7000,-0.8501025438308716,23.0,31
141,-1.0,-1,7050,-0.8514602184295654,20.9,26
142,-1.0,-1,7100,-0.8707735538482666,18.8,24
143,-1.0,-1,7150,-0.8547798991203308,12.4,20
144,-1.0,-1,7200,-0.860683023929596,8.5,15
145,-1.0,-1,7250,-0.8729790449142456,10.2,18
146,-1.0,-1,7300,-0.8606204986572266,14.0,18
147,-1.0,-1,7350,-0.7471774220466614,14.0,14
148,-1.0,-1,7400,-0.8671623468399048,22.5,24
149,-1.0,-1,7450,-0.8761759400367737,15.5,29
150,-1.0,-1,7500,-0.8657343983650208,18.0,27
151,-1.0,-1,7550,-0.8638205528259277,11.8,19
152,-1.0,-1,7600,-0.864875853061676,15.2,23
153,-1.0,-1,7650,-0.867295503616333,22.4,27
154,-1.0,-1,7700,-0.8472784161567688,17.6,22
155,-1.0,-1,7750,-0.8653353452682495,22.2,25
156,-1.0,-1,7800,-0.8267241716384888,11.8,18
157,-1.0,-1,7850,-0.843334436416626,15.1,20
158,-1.0,-1,7900,-0.7382292747497559,10.1,15
159,-1.0,-1,7950,-0.871707022190094,14.2,21
160,-1.0,-1,8000,-0.6593250036239624,10.3,18
161,-1.0,-1,8050,-0.818153977394104,20.7,23
162,-1.0,-1,8100,-0.6922401189804077,7.0,7
163,-1.0,-1,8150,-0.6505683660507202,18.0,24
164,-1.0,-1,8200,-0.7433990240097046,14.6,26
165,-1.0,-1,8250,-0.7234979867935181,12.0,12
166,-1.0,-1,8300,-0.6950322985649109,12.3,20
167,-1.0,-1,8350,-0.6706384420394897,17.2,23
168,-1.0,-1,8400,-0.7307837009429932,8.5,15
169,-1.0,-1,8450,-0.7897239923477173,15.0,22
170,-1.0,-1,8500,-0.6408008337020874,15.2,24
171,-1.0,-1,8550,-0.6586862802505493,5.0,5
172,-1.0,-1,8600,-0.6507443189620972,7.5,9
173,-1.0,-1,8650,-0.8188406825065613,9.3,12
174,-1.0,-1,8700,-0.8099262714385986,14.3,22
175,-1.0,-1,8750,-0.7915831208229065,17.4,19
176,-1.0,-1,8800,-0.7666382193565369,9.8,22
177,-1.0,-1,8850,-0.772596001625061,20.2,24
178,-1.0,-1,8900,-0.7594190835952759,16.4,24
179,-1.0,-1,8950,-0.7444829940795898,19.3,23
180,-1.0,-1,9000,-0.7459298968315125,15.4,23
181,-1.0,-1,9050,-0.7949030995368958,12.1,22
182,-1.0,-1,9100,-0.8104919195175171,23.5,28
183,-1.0,-1,9150,-0.7619262933731079,21.2,30
184,-1.0,-1,9200,-0.8087404370307922,7.0,7
185,-1.0,-1,9250,-0.815363347530365,20.3,28
186,-1.0,-1,9300,-0.8029002547264099,23.4,29
187,-1.0,-1,9350,-0.7770093679428101,21.2,23
188,-1.0,-1,9400,-0.851395308971405,19.1,23
189,-1.0,-1,9450,-0.8522716760635376,21.9,31
190,-1.0,-1,9500,-0.8554785847663879,15.7,25
191,-1.0,-1,9550,-0.8506258130073547,7.6,9
192,-1.0,-1,9600,-0.858991265296936,11.9,22
193,-1.0,-1,9650,-0.8473399877548218,22.5,24
194,-1.0,-1,9700,-0.827923595905304,21.9,22
195,-1.0,-1,9750,-0.7868826985359192,16.5,18
196,-1.0,-1,9800,-0.8308941125869751,15.6,30
197,-1.0,-1,9850,-0.8172056674957275,16.5,28
198,-1.0,-1,9900,-0.8719397187232971,10.8,24
199,-1.0,-1,9950,-0.8241585493087769,17.7,22
200,-1.0,-1,10000,-0.8160578012466431,15.8,22
201,-1.0,-1,10050,-0.8135102391242981,13.3,22
202,-1.0,-1,10100,-0.8145145177841187,5.0,5
203,-1.0,-1,10150,-0.8056763410568237,5.0,5
204,-1.0,-1,10200,-0.8776003122329712,16.0,30
205,-1.0,-1,10250,-0.8998948931694031,8.4,9
206,-1.0,-1,10300,-0.8754951357841492,10.9,22
207,-1.0,-1,10350,-0.8824273347854614,7.0,7
208,-1.0,-1,10400,-0.8770972490310669,14.0,14
209,-1.0,-1,10450,-0.8629156947135925,10.3,22
210,-1.0,-1,10500,-0.8704623579978943,23.0,25
211,-1.0,-1,10550,-0.8882108926773071,20.2,22
212,-1.0,-1,10600,-0.8485803008079529,6.0,6
213,-1.0,-1,10650,-0.8686046004295349,14.1,31
214,-1.0,-1,10700,-0.8513584733009338,22.0,29
215,-1.0,-1,10750,-0.8568325638771057,16.5,22
216,-1.0,-1,10800,-0.8121612668037415,15.2,22
217,-1.0,-1,10850,-0.8035562038421631,18.9,25
218,-1.0,-1,10900,-0.800247073173523,6.0,6
219,-1.0,-1,10950,-0.8663308024406433,18.0,24
220,-1.0,-1,11000,-0.898527979850769,20.8,25
221,-1.0,-1,11050,-0.8934420347213745,16.7,29
222,-1.0,-1,11100,-0.8921604752540588,7.0,7
223,-1.0,-1,11150,-0.8559014201164246,15.0,22
224,-1.0,-1,11200,-0.8669308423995972,7.3,9
225,-1.0,-1,11250,-0.8074121475219727,22.2,28
226,-1.0,-1,11300,-0.8807300329208374,7.0,7
227,-1.0,-1,11350,-0.819137692451477,10.1,28
228,-1.0,-1,11400,-0.8741713762283325,17.2,25
229,-1.0,-1,11450,-0.8897368311882019,6.1,7
230,-1.0,-1,11500,-0.8926143050193787,8.8,18
231,-1.0,-1,11550,-0.8499754667282104,21.0,24
232,-1.0,-1,11600,-0.8668119311332703,13.4,15
233,-1.0,-1,11650,-0.850302517414093,7.8,15
234,-1.0,-1,11700,-0.8458483219146729,21.0,24
235,-1.0,-1,11750,-0.8316106200218201,7.0,7
236,-1.0,-1,11800,-0.8354162573814392,16.5,23
237,-1.0,-1,11850,-0.8640314340591431,15.8,24
238,-1.0,-1,11900,-0.829214334487915,17.0,25
239,-1.0,-1,11950,-0.8520693182945251,5.0,5
240,-1.0,-1,12000,-0.8221002817153931,7.0,7
241,-1.0,-1,12050,-0.8181799054145813,19.7,23
242,-1.0,-1,12100,-0.8398545980453491,5.0,5
243,-1.0,-1,12150,-0.8637259602546692,9.0,9
244,-1.0,-1,12200,-0.8312552571296692,14.2,20
245,-1.0,-1,12250,-0.7854921221733093,9.8,15
246,-1.0,-1,12300,-0.8465778827667236,20.7,23
247,-1.0,-1,12350,-0.8960815668106079,16.5,22
248,-1.0,-1,12400,-0.7914516925811768,8.5,23
249,-1.0,-1,12450,-0.8250868320465088,6.4,9
250,-1.0,-1,12500,-0.8386720418930054,5.0,5
251,-1.0,-1,12550,-0.8493807315826416,20.1,25
252,-1.0,-1,12600,-0.8399800062179565,12.4,22
253,-1.0,-1,12650,-0.8414404392242432,12.9,22
254,-1.0,-1,12700,-0.8280050754547119,22.6,26
255,-1.0,-1,12750,-0.8169797658920288,15.9,24
256,-1.0,-1,12800,-0.7829970717430115,21.1,26
257,-1.0,-1,12850,-0.8180763721466064,7.6,9
258,-1.0,-1,12900,-0.7894042134284973,10.0,22
259,-1.0,-1,12950,-0.788578987121582,11.9,19
260,-1.0,-1,13000,-0.8331470489501953,12.1,19
261,-1.0,-1,13050,-0.8253383040428162,16.9,22
262,-1.0,-1,13100,-0.8327745199203491,7.6,9
263,-1.0,-1,13150,-0.844664990901947,8.2,9
264,-1.0,-1,13200,-0.8502905964851379,7.0,7
265,-1.0,-1,13250,-0.846985399723053,18.0,24
266,-1.0,-1,13300,-0.849014163017273,7.0,7
267,-1.0,-1,13350,-0.841645359992981,15.5,20
268,-1.0,-1,13400,-0.8600433468818665,11.0,11
269,-1.0,-1,13450,-0.8701128959655762,18.1,22
270,-1.0,-1,13500,-0.8716274499893188,19.7,28
271,-1.0,-1,13550,-0.8725518584251404,5.0,5
272,-1.0,-1,13600,-0.8820841312408447,7.2,9
273,-1.0,-1,13650,-0.8764621615409851,7.0,7
274,-1.0,-1,13700,-0.8842220306396484,16.2,23
275,-1.0,-1,13750,-0.892699122428894,9.9,15
276,-1.0,-1,13800,-0.8912443518638611,19.9,30
277,-1.0,-1,13850,-0.8805623054504395,5.0,5
278,-1.0,-1,13900,-0.8851786851882935,18.6,23
279,-1.0,-1,13950,-0.894973874092102,19.5,24
280,-1.0,-1,14000,-0.8841590881347656,7.8,9
281,-1.0,-1,14050,-0.8887012600898743,7.7,14
282,-1.0,-1,14100,-0.8917508125305176,7.3,10
283,-1.0,-1,14150,-0.8631100058555603,7.0,7
284,-1.0,-1,14200,-0.8515956997871399,14.0,26
285,-1.0,-1,14250,-0.8580645322799683,15.0,23
286,-1.0,-1,14300,-0.8835833668708801,7.6,22
287,-1.0,-1,14350,-0.8916627764701843,14.3,22
288,-1.0,-1,14400,-0.8776019811630249,5.0,5
289,-1.0,-1,14450,-0.8692212700843811,7.0,7
290,-1.0,-1,14500,-0.8713504672050476,19.0,26
291,-1.0,-1,14550,-0.8510168790817261,21.3,24
292,-1.0,-1,14600,-0.8163859844207764,10.8,17
293,-1.0,-1,14650,-0.8612563610076904,5.0,5
294,-1.0,-1,14700,-0.8751893043518066,17.7,20
295,-1.0,-1,14750,-0.8325504660606384,11.8,19
296,-1.0,-1,14800,-0.8404574394226074,10.0,10
297,-1.0,-1,14850,-0.833591639995575,7.3,9
298,-1.0,-1,14900,-0.8489713668823242,7.3,10
299,-1.0,-1,14950,-0.8613438010215759,8.2,9
300,-1.0,-1,15000,-0.8159160614013672,15.1,25
301,-1.0,-1,15050,-0.84662926197052,23.6,26
302,-1.0,-1,15100,-0.8330915570259094,11.9,23
303,-1.0,-1,15150,-0.833271861076355,22.0,22
304,-1.0,-1,15200,-0.8477540612220764,12.2,14
305,-1.0,-1,15250,-0.8186452388763428,21.8,26
306,-1.0,-1,15300,-0.8445954322814941,5.0,5
307,-1.0,-1,15350,-0.7683082222938538,12.9,22
308,-1.0,-1,15400,-0.8483484983444214,5.0,5
309,-1.0,-1,15450,-0.8418053984642029,6.4,7
310,-1.0,-1,15500,-0.8816369771957397,17.9,28
311,-1.0,-1,15550,-0.9196990728378296,8.3,22
312,-1.0,-1,15600,-0.7565214037895203,7.0,7
313,-1.0,-1,15650,-0.8410327434539795,12.0,12
314,-1.0,-1,15700,-0.7332853078842163,5.0,5
315,-1.0,-1,15750,-0.8475784063339233,5.0,5
316,-1.0,-1,15800,-0.6910320520401001,10.1,22
317,-1.0,-1,15850,-0.8053475618362427,15.1,22
318,-1.0,-1,15900,-0.74564129114151,7.0,7
319,-1.0,-1,15950,-0.7829180955886841,9.0,10
320,-1.0,-1,16000,-0.7815898656845093,5.0,5
321,-1.0,-1,16050,-0.8330513834953308,15.6,24
322,-1.0,-1,16100,-0.7966927886009216,11.1,22
323,-1.0,-1,16150,-0.8077526092529297,20.8,24
324,-1.0,-1,16200,-0.8301070332527161,5.0,5
325,-1.0,-1,16250,-0.8320413827896118,17.7,28
326,-1.0,-1,16300,-0.8227022886276245,5.0,5
327,-1.0,-1,16350,-0.7849023938179016,19.4,24
328,-1.0,-1,16400,-0.8131445646286011,17.0,19
329,-0.8,0,16450,-0.8150383830070496,24.6,51
330,-1.0,-1,16500,-0.8301113247871399,6.0,6
331,-1.0,-1,16550,-0.816010594367981,14.3,22
332,-1.0,-1,16600,-0.8171378374099731,20.2,22
333,-1.0,-1,16650,-0.7666013240814209,7.2,9
334,-1.0,-1,16700,-0.7675252556800842,21.5,25
335,-1.0,-1,16750,-0.8127760887145996,11.0,11
336,-1.0,-1,16800,-0.7902366518974304,8.5,12
337,-1.0,-1,16850,-0.8265885710716248,23.6,29
338,-1.0,-1,16900,-0.7601723670959473,12.1,15
339,-1.0,-1,16950,-0.8138843774795532,7.0,7
340,-1.0,-1,17000,-0.7526605129241943,22.4,25
341,-1.0,-1,17050,-0.7309637665748596,7.0,7
342,-1.0,-1,17100,-0.7876819968223572,7.0,7
343,-1.0,-1,17150,-0.8360767364501953,14.3,23
344,-1.0,-1,17200,-0.7966024279594421,6.8,14
345,-1.0,-1,17250,-0.7753502726554871,12.9,22
346,-1.0,-1,17300,-0.7996532917022705,6.7,22
347,-1.0,-1,17350,-0.8175090551376343,20.2,22
348,-1.0,-1,17400,-0.7882141470909119,16.4,22
349,-1.0,-1,17450,-0.8074716925621033,21.4,24
350,-1.0,-1,17500,-0.7793060541152954,10.2,12
351,-1.0,-1,17550,-0.7520166039466858,20.8,29
352,-1.0,-1,17600,-0.7549306750297546,17.2,22
353,-1.0,-1,17650,-0.7274296879768372,13.6,15
354,-1.0,-1,17700,-0.7518526315689087,11.3,17
355,-1.0,-1,17750,-0.7790381908416748,8.0,8
356,-1.0,-1,17800,-0.7550781965255737,13.0,22
357,-1.0,-1,17850,-0.7465208172798157,8.0,8
358,-1.0,-1,17900,-0.7712912559509277,13.6,24
359,-1.0,-1,17950,-0.7837211489677429,22.2,24
360,-1.0,-1,18000,-0.7389370799064636,5.0,5
361,-1.0,-1,18050,-0.7490509152412415,6.3,7
362,-1.0,-1,18100,-0.8008702397346497,5.0,5
363,-1.0,-1,18150,-0.7573877573013306,20.1,22
364,-1.0,-1,18200,-0.7656003832817078,14.0,22
365,-1.0,-1,18250,-0.7675296068191528,5.0,5
366,-1.0,-1,18300,-0.7921274304389954,14.3,22
367,-1.0,-1,18350,-0.7964604496955872,9.8,22
368,-1.0,-1,18400,-0.8070021271705627,15.6,22
369,-1.0,-1,18450,-0.8062825798988342,15.7,23
370,-1.0,-1,18500,-0.8131763339042664,8.0,13
371,-1.0,-1,18550,-0.8268082737922668,18.9,25
372,-1.0,-1,18600,-0.8282291889190674,11.0,11
373,-1.0,-1,18650,-0.7978150248527527,21.3,27
374,-1.0,-1,18700,-0.813098132610321,13.0,21
375,-1.0,-1,18750,-0.8315910696983337,19.7,23
376,-1.0,-1,18800,-0.8524894714355469,16.8,25
377,-1.0,-1,18850,-0.845815896987915,20.8,24
378,-1.0,-1,18900,-0.8322362303733826,12.9,14
379,-1.0,-1,18950,-0.8171846866607666,12.9,28
380,-1.0,-1,19000,-0.798060953617096,11.3,15
381,-1.0,-1,19050,-0.8256411552429199,5.0,5
382,-1.0,-1,19100,-0.8190847039222717,22.2,25
383,-1.0,-1,19150,-0.8520411849021912,18.7,26
384,-1.0,-1,19200,-0.8129159808158875,23.5,29
385,-1.0,-1,19250,-0.8147993683815002,8.7,22
386,-1.0,-1,19300,-0.8484264016151428,22.9,27
387,-1.0,-1,19350,-0.8141427040100098,7.0,7
388,-1.0,-1,19400,-0.8543433547019958,5.0,5
389,-1.0,-1,19450,-0.8528557419776917,17.9,22
390,-1.0,-1,19500,-0.8696555495262146,18.8,30
391,-1.0,-1,19550,-0.8447385430335999,17.5,24
392,-1.0,-1,19600,-0.8484572768211365,18.6,22
393,-1.0,-1,19650,-0.8540666103363037,22.7,25
394,-1.0,-1,19700,-0.824403703212738,7.2,9
395,-1.0,-1,19750,-0.8500715494155884,7.8,9
396,-1.0,-1,19800,-0.8129779100418091,13.1,22
397,-1.0,-1,19850,-0.8415383100509644,7.7,23
398,-1.0,-1,19900,-0.8287702202796936,21.9,27
399,-1.0,-1,19950,-0.8339052796363831,17.7,25
400,-1.0,-1,20000,-0.8300156593322754,5.0,5
401,-1.0,-1,20050,-0.8385979533195496,5.0,5
402,-1.0,-1,20100,-0.8233858346939087,6.7,22
403,-1.0,-1,20150,-0.8073387742042542,5.0,5
404,-1.0,-1,20200,-0.788295567035675,17.6,22
405,-1.0,-1,20250,-0.8027530908584595,22.2,26
406,-1.0,-1,20300,-0.8375430703163147,5.0,5
407,-1.0,-1,20350,-0.8359171152114868,5.0,5
408,-1.0,-1,20400,-0.7788596749305725,11.2,23
409,-1.0,-1,20450,-0.7679006457328796,18.4,23
410,-1.0,-1,20500,-0.733106791973114,14.4,22
411,-1.0,-1,20550,-0.7858787775039673,12.6,21
412,-1.0,-1,20600,-0.8691362142562866,7.4,9
413,-1.0,-1,20650,-0.8383265733718872,19.7,28
414,-1.0,-1,20700,-0.8386755585670471,22.4,23
415,-1.0,-1,20750,-0.8452536463737488,20.9,27
416,-1.0,-1,20800,-0.8453495502471924,21.2,30
417,-1.0,-1,20850,-0.8588500618934631,5.0,5
418,-1.0,-1,20900,-0.8306458592414856,17.2,24
419,-1.0,-1,20950,-0.8633593916893005,6.0,6
420,-1.0,-1,21000,-0.8594202399253845,5.0,5
421,-1.0,-1,21050,-0.8777087926864624,5.0,5
422,-1.0,-1,21100,-0.8705886006355286,7.0,7
423,-1.0,-1,21150,-0.8415725827217102,10.3,22
424,-1.0,-1,21200,-0.8679629564285278,16.4,22
425,-1.0,-1,21250,-0.8761139512062073,5.0,5
426,-1.0,-1,21300,-0.8719558119773865,22.7,25
427,-1.0,-1,21350,-0.873814582824707,5.0,5
428,-1.0,-1,21400,-0.8694260120391846,8.2,15
429,-1.0,-1,21450,-0.8760245442390442,5.0,5
430,-1.0,-1,21500,-0.8821313977241516,5.0,5
431,-1.0,-1,21550,-0.8810879588127136,13.0,18
432,-1.0,-1,21600,-0.8820779919624329,19.0,24
433,-1.0,-1,21650,-0.8812506794929504,14.6,21
434,-1.0,-1,21700,-0.885410487651825,5.0,5
435,-1.0,-1,21750,-0.8906110525131226,7.0,7
436,-1.0,-1,21800,-0.8813968896865845,11.7,19
437,-1.0,-1,21850,-0.8872789144515991,20.9,24
438,-1.0,-1,21900,-0.8709762096405029,6.9,24
439,-1.0,-1,21950,-0.8766482472419739,8.4,19
440,-1.0,-1,22000,-0.8513050079345703,5.0,5
441,-1.0,-1,22050,-0.8986862301826477,5.0,5
442,-1.0,-1,22100,-0.8783172369003296,8.6,23
443,-1.0,-1,22150,-0.8668581247329712,7.0,7
444,-1.0,-1,22200,-0.8705089688301086,5.0,5
445,-1.0,-1,22250,-0.8754884004592896,22.5,28
446,-1.0,-1,22300,-0.8752991557121277,6.9,9
447,-1.0,-1,22350,-0.8728894591331482,23.5,26
448,-1.0,-1,22400,-0.8794692158699036,5.0,5
449,-1.0,-1,22450,-0.8624243140220642,8.3,12
450,-1.0,-1,22500,-0.87310391664505,10.2,15
451,-1.0,-1,22550,-0.8606411218643188,18.9,22
452,-1.0,-1,22600,-0.8837087154388428,21.6,24
453,-1.0,-1,22650,-0.8580496311187744,9.9,22
454,-1.0,-1,22700,-0.8731873035430908,7.0,7
455,-1.0,-1,22750,-0.8709027767181396,5.0,5
456,-1.0,-1,22800,-0.8686268925666809,20.5,25
457,-1.0,-1,22850,-0.8721892833709717,7.0,7
458,-1.0,-1,22900,-0.8495051860809326,13.6,18
459,-1.0,-1,22950,-0.8677853345870972,13.7,24
460,-1.0,-1,23000,-0.8470514416694641,19.2,23
461,-1.0,-1,23050,-0.8518332242965698,8.4,9
462,-1.0,-1,23100,-0.8205431699752808,7.8,17
463,-1.0,-1,23150,-0.8217546939849854,8.1,10
464,-1.0,-1,23200,-0.8218782544136047,20.8,24
465,-1.0,-1,23250,-0.8472287654876709,20.4,25
466,-1.0,-1,23300,-0.8398975729942322,19.6,22
467,-1.0,-1,23350,-0.8266913890838623,21.3,29
468,-1.0,-1,23400,-0.8691620230674744,20.8,22
469,-1.0,-1,23450,-0.8557962775230408,7.0,7
470,-0.9,0,23500,-0.8409340977668762,23.9,37
471,-1.0,-1,23550,-0.8426985144615173,16.8,19
472,-1.0,-1,23600,-0.8769763708114624,21.7,24
473,-1.0,-1,23650,-0.8697660565376282,5.0,5
474,-1.0,-1,23700,-0.8667098879814148,5.0,5
475,-1.0,-1,23750,-0.8746045231819153,5.0,5
476,-1.0,-1,23800,-0.8595346808433533,11.3,14
477,-1.0,-1,23850,-0.8363163471221924,15.7,22
478,-1.0,-1,23900,-0.854436457157135,19.6,29
479,-1.0,-1,23950,-0.8753313422203064,9.3,22
480,-1.0,-1,24000,-0.831632137298584,6.9,7
481,-1.0,-1,24050,-0.8199133276939392,21.8,26
482,-1.0,-1,24100,-0.8282238245010376,21.0,26
